event_id,quotation_id,event_type,actor_id,actor_type,created_at,metadata
evt_fbb3175d,quote_472b2298,COUNTER_OFFER,rep_221b7f39,SALES_REP,2025-12-14 08:06:05.601026,{}
evt_9c107e3d,quote_472b2298,QUOTE_REVISED,rep_221b7f39,SALES_REP,2025-12-15 08:06:05.601026,{}
evt_ccce7ac9,quote_472b2298,ORDER_CONFIRMED,rep_221b7f39,SALES_REP,2025-12-21 08:06:05.601026,{}
evt_0e88ca1e,quote_c2155cb1,QUOTE_CREATED,rep_b548fdfc,SALES_REP,2026-04-13 21:10:05.601026,{}
evt_3462a6e1,quote_c2155cb1,PRODUCT_ADDED,rep_b548fdfc,SALES_REP,2026-04-13 21:58:05.601026,{}
evt_6ac1abd7,quote_c2155cb1,DISCOUNT_APPLIED,rep_b548fdfc,SALES_REP,2026-04-13 22:30:05.601026,{}
evt_736dc18d,quote_c2155cb1,QUOTE_SENT,rep_b548fdfc,SALES_REP,2026-04-14 07:30:05.601026,{}
evt_80d724f0,quote_c2155cb1,CUSTOMER_VIEWED,rep_b548fdfc,SALES_REP,2026-04-17 07:30:05.601026,{}
evt_f4140298,quote_c2155cb1,REJECTED,rep_b548fdfc,SALES_REP,2026-04-18 07:30:05.601026,{}
evt_7d3d99c6,quote_102ceb7e,QUOTE_CREATED,rep_221b7f39,SALES_REP,2026-01-23 18:10:05.601026,{}
evt_175c40fe,quote_102ceb7e,PRODUCT_ADDED,rep_221b7f39,SALES_REP,2026-01-23 18:41:05.601026,{}
evt_15490200,quote_102ceb7e,DISCOUNT_APPLIED,rep_221b7f39,SALES_REP,2026-01-23 19:19:05.601026,{}
evt_203010a5,quote_102ceb7e,QUOTE_SENT,rep_221b7f39,SALES_REP,2026-01-24 02:19:05.601026,{}
evt_cd0371b6,quote_102ceb7e,CUSTOMER_VIEWED,rep_221b7f39,SALES_REP,2026-01-27 02:19:05.601026,{}
evt_557ba6ae,quote_102ceb7e,COUNTER_OFFER,rep_221b7f39,SALES_REP,2026-01-28 02:19:05.601026,{}
evt_21ffe2d4,quote_102ceb7e,QUOTE_REVISED,rep_221b7f39,SALES_REP,2026-01-29 02:19:05.601026,{}
evt_d2d80637,quote_102ceb7e,ORDER_CONFIRMED,rep_221b7f39,SALES_REP,2026-02-02 02:19:05.601026,{}
evt_c19334e6,quote_882d43ab,QUOTE_CREATED,rep_71ed5975,SALES_REP,2026-06-07 04:10:05.601026,{}
evt_3bfd03b4,quote_882d43ab,PRODUCT_ADDED,rep_71ed5975,SALES_REP,2026-06-07 04:59:05.601026,{}
evt_08dc5d16,quote_882d43ab,DISCOUNT_APPLIED,rep_71ed5975,SALES_REP,2026-06-07 05:40:05.601026,{}
evt_d6384739,quote_882d43ab,QUOTE_SENT,rep_71ed5975,SALES_REP,2026-06-07 18:40:05.601026,{}
evt_08da8a75,quote_882d43ab,CUSTOMER_VIEWED,rep_71ed5975,SALES_REP,2026-06-08 18:40:05.601026,{}
evt_dd2c82de,quote_882d43ab,ORDER_CONFIRMED,rep_71ed5975,SALES_REP,2026-06-13 18:40:05.601026,{}
evt_b4c59ea6,quote_2cd83def,QUOTE_CREATED,rep_b548fdfc,SALES_REP,2025-09-12 10:10:05.601026,{}
evt_ef7bd127,quote_2cd83def,PRODUCT_ADDED,rep_b548fdfc,SALES_REP,2025-09-12 11:08:05.601026,{}
evt_38107c8a,quote_2cd83def,DISCOUNT_APPLIED,rep_b548fdfc,SALES_REP,2025-09-12 12:07:05.601026,{}
evt_eb87f0ec,quote_2cd83def,QUOTE_SENT,rep_b548fdfc,SALES_REP,2025-09-12 17:07:05.601026,{}
evt_0d4fa057,quote_2cd83def,CUSTOMER_VIEWED,rep_b548fdfc,SALES_REP,2025-09-16 17:07:05.601026,{}
evt_db58c41b,quote_2cd83def,ORDER_CONFIRMED,rep_b548fdfc,SALES_REP,2025-09-21 17:07:05.601026,{}
evt_751c0524,quote_7bc105aa,QUOTE_CREATED,rep_76071164,SALES_REP,2025-11-30 01:10:05.601026,{}
evt_32a91d8d,quote_7bc105aa,PRODUCT_ADDED,rep_76071164,SALES_REP,2025-11-30 01:58:05.601026,{}
evt_1fb52b5e,quote_7bc105aa,DISCOUNT_APPLIED,rep_76071164,SALES_REP,2025-11-30 02:39:05.601026,{}
evt_55085336,quote_7bc105aa,QUOTE_SENT,rep_76071164,SALES_REP,2025-11-30 03:39:05.601026,{}
evt_bcc4cd75,quote_7bc105aa,CUSTOMER_VIEWED,rep_76071164,SALES_REP,2025-12-03 03:39:05.601026,{}
evt_c3c452d1,quote_7bc105aa,ORDER_CONFIRMED,rep_76071164,SALES_REP,2025-12-04 03:39:05.601026,{}
evt_abf6b8d1,quote_1f984186,QUOTE_CREATED,rep_71ed5975,SALES_REP,2026-04-04 19:10:05.601026,{}
evt_bd6c3149,quote_1f984186,PRODUCT_ADDED,rep_71ed5975,SALES_REP,2026-04-04 20:03:05.601026,{}
evt_15ea1918,quote_1f984186,DISCOUNT_APPLIED,rep_71ed5975,SALES_REP,2026-04-04 20:29:05.601026,{}
evt_55a302c3,quote_1f984186,QUOTE_SENT,rep_71ed5975,SALES_REP,2026-04-05 00:29:05.601026,{}
evt_4a17958b,quote_1f984186,CUSTOMER_VIEWED,rep_71ed5975,SALES_REP,2026-04-07 00:29:05.601026,{}
evt_646d0fc9,quote_1f984186,ORDER_CONFIRMED,rep_71ed5975,SALES_REP,2026-04-10 00:29:05.601026,{}
evt_767cac15,quote_6ec79e91,QUOTE_CREATED,rep_e08a1589,SALES_REP,2026-08-09 04:10:05.601026,{}
evt_198aaa32,quote_6ec79e91,PRODUCT_ADDED,rep_e08a1589,SALES_REP,2026-08-09 05:08:05.601026,{}
evt_e1665bfe,quote_6ec79e91,DISCOUNT_APPLIED,rep_e08a1589,SALES_REP,2026-08-09 05:19:05.601026,{}
evt_e9dc217a,quote_6ec79e91,QUOTE_SENT,rep_e08a1589,SALES_REP,2026-08-09 08:19:05.601026,{}
evt_d3401c33,quote_6ec79e91,CUSTOMER_VIEWED,rep_e08a1589,SALES_REP,2026-08-10 08:19:05.601026,{}
evt_0fbe04c6,quote_929d2d68,QUOTE_CREATED,rep_71ed5975,SALES_REP,2026-07-21 23:10:05.601026,{}
evt_9805387c,quote_929d2d68,PRODUCT_ADDED,rep_71ed5975,SALES_REP,2026-07-21 23:39:05.601026,{}
evt_37eaa0f6,quote_929d2d68,DISCOUNT_APPLIED,rep_71ed5975,SALES_REP,2026-07-21 23:51:05.601026,{}
evt_8205b496,quote_929d2d68,QUOTE_SENT,rep_71ed5975,SALES_REP,2026-07-22 06:51:05.601026,{}
evt_e990c9c2,quote_929d2d68,CUSTOMER_VIEWED,rep_71ed5975,SALES_REP,2026-07-26 06:51:05.601026,{}
evt_67c7d905,quote_929d2d68,ORDER_CONFIRMED,rep_71ed5975,SALES_REP,2026-07-29 06:51:05.601026,{}
evt_327de99d,quote_c8e9aa53,QUOTE_CREATED,rep_b548fdfc,SALES_REP,2025-12-28 22:10:05.601026,{}
evt_f9ccabb7,quote_c8e9aa53,PRODUCT_ADDED,rep_b548fdfc,SALES_REP,2025-12-28 23:08:05.601026,{}
evt_2779697f,quote_c8e9aa53,DISCOUNT_APPLIED,rep_b548fdfc,SALES_REP,2025-12-29 00:03:05.601026,{}
evt_ff1910ca,quote_c8e9aa53,QUOTE_SENT,rep_b548fdfc,SALES_REP,2025-12-29 14:03:05.601026,{}
evt_ed137dd0,quote_c8e9aa53,CUSTOMER_VIEWED,rep_b548fdfc,SALES_REP,2025-12-31 14:03:05.601026,{}
evt_f15fbbad,quote_c8e9aa53,COUNTER_OFFER,rep_b548fdfc,SALES_REP,2026-01-02 14:03:05.601026,{}
evt_e62e8245,quote_c8e9aa53,QUOTE_REVISED,rep_b548fdfc,SALES_REP,2026-01-03 14:03:05.601026,{}
evt_c314dc60,quote_c8e9aa53,ORDER_CONFIRMED,rep_b548fdfc,SALES_REP,2026-01-04 14:03:05.601026,{}
evt_b0c95326,quote_0a3f9ec0,QUOTE_CREATED,rep_4fd63151,SALES_REP,2026-06-24 19:10:05.601026,{}
evt_7117ff59,quote_0a3f9ec0,PRODUCT_ADDED,rep_4fd63151,SALES_REP,2026-06-24 19:55:05.601026,{}
evt_4d6a3310,quote_0a3f9ec0,DISCOUNT_APPLIED,rep_4fd63151,SALES_REP,2026-06-24 20:24:05.601026,{}
evt_c44e4ddd,quote_0a3f9ec0,QUOTE_SENT,rep_4fd63151,SALES_REP,2026-06-25 20:24:05.601026,{}
evt_3b0fe259,quote_0a3f9ec0,CUSTOMER_VIEWED,rep_4fd63151,SALES_REP,2026-06-27 20:24:05.601026,{}
evt_77e17996,quote_0a3f9ec0,REJECTED,rep_4fd63151,SALES_REP,2026-06-30 20:24:05.601026,{}
evt_e86b58f8,quote_973045c5,QUOTE_CREATED,rep_4fd63151,SALES_REP,2026-04-16 13:10:05.601026,{}
evt_4498f9fb,quote_973045c5,PRODUCT_ADDED,rep_4fd63151,SALES_REP,2026-04-16 13:55:05.601026,{}
evt_6b8cb2aa,quote_973045c5,DISCOUNT_APPLIED,rep_4fd63151,SALES_REP,2026-04-16 14:36:05.601026,{}
evt_69bfa082,quote_973045c5,QUOTE_SENT,rep_4fd63151,SALES_REP,2026-04-17 03:36:05.601026,{}
evt_d8a83a01,quote_973045c5,CUSTOMER_VIEWED,rep_4fd63151,SALES_REP,2026-04-20 03:36:05.601026,{}
evt_68e27fe6,quote_3a4f2a95,QUOTE_CREATED,rep_26645e7c,SALES_REP,2025-10-22 08:10:05.601026,{}
evt_829d0856,quote_3a4f2a95,PRODUCT_ADDED,rep_26645e7c,SALES_REP,2025-10-22 09:00:05.601026,{}
evt_b9af5d6a,quote_3a4f2a95,DISCOUNT_APPLIED,rep_26645e7c,SALES_REP,2025-10-22 09:39:05.601026,{}
evt_38cf24f9,quote_3a4f2a95,QUOTE_SENT,rep_26645e7c,SALES_REP,2025-10-22 12:39:05.601026,{}
evt_5406bc1c,quote_3a4f2a95,CUSTOMER_VIEWED,rep_26645e7c,SALES_REP,2025-10-27 12:39:05.601026,{}
evt_d6ea1e1f,quote_3a4f2a95,APPROVAL_REQUESTED,rep_26645e7c,SALES_REP,2025-10-28 00:39:05.601026,{}
evt_80afb838,quote_3a4f2a95,REJECTED,rep_26645e7c,SALES_REP,2025-10-30 00:39:05.601026,{}
evt_548f2e9f,quote_9f9dfad4,QUOTE_CREATED,rep_b548fdfc,SALES_REP,2025-12-09 13:10:05.601026,{}
evt_1ca67762,quote_9f9dfad4,PRODUCT_ADDED,rep_b548fdfc,SALES_REP,2025-12-09 13:49:05.601026,{}
evt_c215f293,quote_9f9dfad4,DISCOUNT_APPLIED,rep_b548fdfc,SALES_REP,2025-12-09 14:47:05.601026,{}
evt_31e219cd,quote_9f9dfad4,QUOTE_SENT,rep_b548fdfc,SALES_REP,2025-12-09 22:47:05.601026,{}
evt_b8c162cb,quote_9f9dfad4,CUSTOMER_VIEWED,rep_b548fdfc,SALES_REP,2025-12-13 22:47:05.601026,{}
evt_8abe13f8,quote_9f9dfad4,ORDER_CONFIRMED,rep_b548fdfc,SALES_REP,2025-12-19 22:47:05.601026,{}
evt_72e20c43,quote_4c3a2c66,QUOTE_CREATED,rep_d5902688,SALES_REP,2025-10-27 09:10:05.601026,{}
evt_bc2e0405,quote_4c3a2c66,PRODUCT_ADDED,rep_d5902688,SALES_REP,2025-10-27 09:24:05.601026,{}
evt_96d9f197,quote_4c3a2c66,DISCOUNT_APPLIED,rep_d5902688,SALES_REP,2025-10-27 09:47:05.601026,{}
evt_77c2d7fa,quote_4c3a2c66,QUOTE_SENT,rep_d5902688,SALES_REP,2025-10-27 18:47:05.601026,{}
evt_53963b7e,quote_4c3a2c66,CUSTOMER_VIEWED,rep_d5902688,SALES_REP,2025-10-29 18:47:05.601026,{}
evt_282f8944,quote_4c3a2c66,COUNTER_OFFER,rep_d5902688,SALES_REP,2025-10-31 18:47:05.601026,{}
evt_1d93ef2e,quote_4c3a2c66,QUOTE_REVISED,rep_d5902688,SALES_REP,2025-11-02 18:47:05.601026,{}
evt_9614018f,quote_4c3a2c66,REJECTED,rep_d5902688,SALES_REP,2025-11-09 18:47:05.601026,{}
evt_009a61c4,quote_e5740e51,QUOTE_CREATED,rep_03d99ec4,SALES_REP,2025-10-26 21:10:05.601026,{}
evt_37f75751,quote_e5740e51,PRODUCT_ADDED,rep_03d99ec4,SALES_REP,2025-10-26 21:55:05.601026,{}
evt_594b270d,quote_e5740e51,DISCOUNT_APPLIED,rep_03d99ec4,SALES_REP,2025-10-26 22:04:05.601026,{}
evt_4eff8599,quote_e5740e51,QUOTE_SENT,rep_03d99ec4,SALES_REP,2025-10-27 05:04:05.601026,{}
evt_b931a3fa,quote_e5740e51,CUSTOMER_VIEWED,rep_03d99ec4,SALES_REP,2025-10-31 05:04:05.601026,{}
evt_a966d0bc,quote_e5740e51,REJECTED,rep_03d99ec4,SALES_REP,2025-11-03 05:04:05.601026,{}
evt_971497df,quote_791b8f51,QUOTE_CREATED,rep_71ed5975,SALES_REP,2025-11-26 11:10:05.601026,{}
evt_f59d3b14,quote_791b8f51,PRODUCT_ADDED,rep_71ed5975,SALES_REP,2025-11-26 11:53:05.601026,{}
evt_a247486a,quote_791b8f51,DISCOUNT_APPLIED,rep_71ed5975,SALES_REP,2025-11-26 12:52:05.601026,{}
evt_18b9a9be,quote_791b8f51,QUOTE_SENT,rep_71ed5975,SALES_REP,2025-11-26 14:52:05.601026,{}
evt_88a0f9bc,quote_791b8f51,CUSTOMER_VIEWED,rep_71ed5975,SALES_REP,2025-11-27 14:52:05.601026,{}
evt_27408c37,quote_791b8f51,ORDER_CONFIRMED,rep_71ed5975,SALES_REP,2025-11-30 14:52:05.601026,{}
evt_cbde3b6e,quote_4dfbd274,QUOTE_CREATED,rep_e08a1589,SALES_REP,2025-11-06 12:10:05.601026,{}
evt_9f70250a,quote_4dfbd274,PRODUCT_ADDED,rep_e08a1589,SALES_REP,2025-11-06 12:47:05.601026,{}
evt_1a0d2848,quote_4dfbd274,DISCOUNT_APPLIED,rep_e08a1589,SALES_REP,2025-11-06 13:40:05.601026,{}
evt_7ab09559,quote_4dfbd274,QUOTE_SENT,rep_e08a1589,SALES_REP,2025-11-06 18:40:05.601026,{}
evt_750717ca,quote_4dfbd274,CUSTOMER_VIEWED,rep_e08a1589,SALES_REP,2025-11-08 18:40:05.601026,{}
evt_ea0eaa8e,quote_4dfbd274,ORDER_CONFIRMED,rep_e08a1589,SALES_REP,2025-11-09 18:40:05.601026,{}
evt_48e56211,quote_a1fdf5ab,QUOTE_CREATED,rep_4fd63151,SALES_REP,2026-01-20 14:10:05.601026,{}
evt_6e436695,quote_a1fdf5ab,PRODUCT_ADDED,rep_4fd63151,SALES_REP,2026-01-20 14:50:05.601026,{}
evt_20c59fc1,quote_a1fdf5ab,DISCOUNT_APPLIED,rep_4fd63151,SALES_REP,2026-01-20 15:36:05.601026,{}
evt_9f302169,quote_a1fdf5ab,QUOTE_SENT,rep_4fd63151,SALES_REP,2026-01-21 01:36:05.601026,{}
evt_b93aaa9e,quote_a1fdf5ab,CUSTOMER_VIEWED,rep_4fd63151,SALES_REP,2026-01-25 01:36:05.601026,{}
evt_4adc3558,quote_a1fdf5ab,REJECTED,rep_4fd63151,SALES_REP,2026-01-29 01:36:05.601026,{}
evt_a64feaa9,quote_82d14f2c,QUOTE_CREATED,rep_76071164,SALES_REP,2026-03-28 12:10:05.601026,{}
evt_e1335d20,quote_82d14f2c,PRODUCT_ADDED,rep_76071164,SALES_REP,2026-03-28 12:21:05.601026,{}
evt_433f109e,quote_82d14f2c,DISCOUNT_APPLIED,rep_76071164,SALES_REP,2026-03-28 13:03:05.601026,{}
evt_53ce8092,quote_82d14f2c,QUOTE_SENT,rep_76071164,SALES_REP,2026-03-29 08:03:05.601026,{}
evt_dccd0bfa,quote_82d14f2c,CUSTOMER_VIEWED,rep_76071164,SALES_REP,2026-04-01 08:03:05.601026,{}
evt_cbb43722,quote_82d14f2c,COUNTER_OFFER,rep_76071164,SALES_REP,2026-04-02 08:03:05.601026,{}
evt_435c6fe2,quote_82d14f2c,QUOTE_REVISED,rep_76071164,SALES_REP,2026-04-04 08:03:05.601026,{}
evt_267ccd61,quote_82d14f2c,REJECTED,rep_76071164,SALES_REP,2026-04-08 08:03:05.601026,{}
evt_6a3192ee,quote_a31b66ae,QUOTE_CREATED,rep_03d99ec4,SALES_REP,2026-07-08 05:10:05.601026,{}
evt_2826318c,quote_a31b66ae,PRODUCT_ADDED,rep_03d99ec4,SALES_REP,2026-07-08 05:53:05.601026,{}
evt_b5fe0dc1,quote_a31b66ae,DISCOUNT_APPLIED,rep_03d99ec4,SALES_REP,2026-07-08 06:22:05.601026,{}
evt_2d4ffa2c,quote_a31b66ae,QUOTE_SENT,rep_03d99ec4,SALES_REP,2026-07-08 20:22:05.601026,{}
evt_81ff5ac6,quote_a31b66ae,CUSTOMER_VIEWED,rep_03d99ec4,SALES_REP,2026-07-10 20:22:05.601026,{}
evt_cf1dc88e,quote_2d5e4244,QUOTE_CREATED,rep_221b7f39,SALES_REP,2026-04-23 11:10:05.601026,{}
evt_c354801c,quote_2d5e4244,PRODUCT_ADDED,rep_221b7f39,SALES_REP,2026-04-23 11:37:05.601026,{}
evt_c6233fe2,quote_2d5e4244,DISCOUNT_APPLIED,rep_221b7f39,SALES_REP,2026-04-23 12:07:05.601026,{}
evt_4929152f,quote_2d5e4244,QUOTE_SENT,rep_221b7f39,SALES_REP,2026-04-23 13:07:05.601026,{}
evt_d570213e,quote_2d5e4244,CUSTOMER_VIEWED,rep_221b7f39,SALES_REP,2026-04-24 13:07:05.601026,{}
evt_ea3d64da,quote_2d5e4244,COUNTER_OFFER,rep_221b7f39,SALES_REP,2026-04-26 13:07:05.601026,{}
evt_33633a12,quote_2d5e4244,QUOTE_REVISED,rep_221b7f39,SALES_REP,2026-04-28 13:07:05.601026,{}
evt_8f6f6e3b,quote_2d5e4244,REJECTED,rep_221b7f39,SALES_REP,2026-05-05 13:07:05.601026,{}
evt_e6778c3c,quote_239e49e0,QUOTE_CREATED,rep_b548fdfc,SALES_REP,2026-01-08 08:10:05.601026,{}
evt_701d2ee6,quote_239e49e0,PRODUCT_ADDED,rep_b548fdfc,SALES_REP,2026-01-08 08:44:05.601026,{}
evt_c5777abc,quote_239e49e0,DISCOUNT_APPLIED,rep_b548fdfc,SALES_REP,2026-01-08 09:25:05.601026,{}
evt_1e6d1b98,quote_239e49e0,QUOTE_SENT,rep_b548fdfc,SALES_REP,2026-01-08 20:25:05.601026,{}
evt_192e1ee7,quote_239e49e0,CUSTOMER_VIEWED,rep_b548fdfc,SALES_REP,2026-01-10 20:25:05.601026,{}
evt_ddc753a9,quote_239e49e0,REJECTED,rep_b548fdfc,SALES_REP,2026-01-14 20:25:05.601026,{}
evt_c8481a9a,quote_441af291,QUOTE_CREATED,rep_d5902688,SALES_REP,2025-12-22 22:10:05.601026,{}
evt_2165800a,quote_441af291,PRODUCT_ADDED,rep_d5902688,SALES_REP,2025-12-22 22:53:05.601026,{}
evt_7c92bed8,quote_441af291,DISCOUNT_APPLIED,rep_d5902688,SALES_REP,2025-12-22 23:49:05.601026,{}
evt_c24361b0,quote_441af291,QUOTE_SENT,rep_d5902688,SALES_REP,2025-12-23 21:49:05.601026,{}
evt_84320879,quote_441af291,CUSTOMER_VIEWED,rep_d5902688,SALES_REP,2025-12-24 21:49:05.601026,{}
evt_ccdf8b80,quote_441af291,REJECTED,rep_d5902688,SALES_REP,2025-12-30 21:49:05.601026,{}
evt_55451107,quote_77bc6c31,QUOTE_CREATED,rep_03d99ec4,SALES_REP,2026-02-14 16:10:05.601026,{}
evt_577f63b8,quote_77bc6c31,PRODUCT_ADDED,rep_03d99ec4,SALES_REP,2026-02-14 16:39:05.601026,{}
evt_6337ece3,quote_77bc6c31,DISCOUNT_APPLIED,rep_03d99ec4,SALES_REP,2026-02-14 16:59:05.601026,{}
evt_e6b140ce,quote_77bc6c31,QUOTE_SENT,rep_03d99ec4,SALES_REP,2026-02-15 11:59:05.601026,{}
evt_c4c55d13,quote_77bc6c31,CUSTOMER_VIEWED,rep_03d99ec4,SALES_REP,2026-02-16 11:59:05.601026,{}
evt_d7aa23e4,quote_77bc6c31,COUNTER_OFFER,rep_03d99ec4,SALES_REP,2026-02-19 11:59:05.601026,{}
evt_10b06809,quote_77bc6c31,QUOTE_REVISED,rep_03d99ec4,SALES_REP,2026-02-20 11:59:05.601026,{}
evt_814d0f60,quote_f58be0e1,QUOTE_CREATED,rep_4fd63151,SALES_REP,2026-03-30 07:10:05.601026,{}
evt_cc406d61,quote_f58be0e1,PRODUCT_ADDED,rep_4fd63151,SALES_REP,2026-03-30 07:56:05.601026,{}
evt_3c2f2bae,quote_f58be0e1,DISCOUNT_APPLIED,rep_4fd63151,SALES_REP,2026-03-30 08:02:05.601026,{}
evt_0953a918,quote_f58be0e1,QUOTE_SENT,rep_4fd63151,SALES_REP,2026-03-30 11:02:05.601026,{}
evt_58b2da0c,quote_f58be0e1,CUSTOMER_VIEWED,rep_4fd63151,SALES_REP,2026-04-03 11:02:05.601026,{}
evt_5ea91404,quote_f58be0e1,COUNTER_OFFER,rep_4fd63151,SALES_REP,2026-04-05 11:02:05.601026,{}
evt_8897bbef,quote_f58be0e1,QUOTE_REVISED,rep_4fd63151,SALES_REP,2026-04-07 11:02:05.601026,{}
evt_adcb91e2,quote_05b7129c,QUOTE_CREATED,rep_b548fdfc,SALES_REP,2026-03-28 08:10:05.601026,{}
evt_d989a759,quote_05b7129c,PRODUCT_ADDED,rep_b548fdfc,SALES_REP,2026-03-28 08:18:05.601026,{}
evt_52a76e23,quote_05b7129c,DISCOUNT_APPLIED,rep_b548fdfc,SALES_REP,2026-03-28 08:48:05.601026,{}
evt_e3120332,quote_05b7129c,QUOTE_SENT,rep_b548fdfc,SALES_REP,2026-03-28 18:48:05.601026,{}
evt_f7b3af07,quote_05b7129c,CUSTOMER_VIEWED,rep_b548fdfc,SALES_REP,2026-04-01 18:48:05.601026,{}
evt_2f68f65f,quote_43b2cc06,QUOTE_CREATED,rep_b548fdfc,SALES_REP,2026-07-18 09:10:05.601026,{}
evt_1f22865d,quote_43b2cc06,PRODUCT_ADDED,rep_b548fdfc,SALES_REP,2026-07-18 09:31:05.601026,{}
evt_a710341d,quote_43b2cc06,DISCOUNT_APPLIED,rep_b548fdfc,SALES_REP,2026-07-18 10:26:05.601026,{}
evt_9720398e,quote_43b2cc06,QUOTE_SENT,rep_b548fdfc,SALES_REP,2026-07-18 12:26:05.601026,{}
evt_51a08167,quote_43b2cc06,CUSTOMER_VIEWED,rep_b548fdfc,SALES_REP,2026-07-19 12:26:05.601026,{}
evt_87c61163,quote_43b2cc06,COUNTER_OFFER,rep_b548fdfc,SALES_REP,2026-07-21 12:26:05.601026,{}
evt_a1c78278,quote_43b2cc06,QUOTE_REVISED,rep_b548fdfc,SALES_REP,2026-07-22 12:26:05.601026,{}
evt_c1c237ff,quote_43b2cc06,APPROVAL_REQUESTED,rep_b548fdfc,SALES_REP,2026-07-22 17:26:05.601026,{}
evt_fcbe804c,quote_43b2cc06,APPROVED,rep_b548fdfc,SALES_REP,2026-07-25 17:26:05.601026,{}
evt_74549965,quote_43b2cc06,ORDER_CONFIRMED,rep_b548fdfc,SALES_REP,2026-07-31 17:26:05.601026,{}
evt_19c1c31e,quote_869c94bf,QUOTE_CREATED,rep_4fd63151,SALES_REP,2026-02-15 10:10:05.601026,{}
evt_84bbf4df,quote_869c94bf,PRODUCT_ADDED,rep_4fd63151,SALES_REP,2026-02-15 10:22:05.601026,{}
evt_34b04b7b,quote_869c94bf,DISCOUNT_APPLIED,rep_4fd63151,SALES_REP,2026-02-15 11:00:05.601026,{}
evt_23ee3861,quote_869c94bf,QUOTE_SENT,rep_4fd63151,SALES_REP,2026-02-16 04:00:05.601026,{}
evt_01a33084,quote_869c94bf,CUSTOMER_VIEWED,rep_4fd63151,SALES_REP,2026-02-18 04:00:05.601026,{}
evt_ae155970,quote_869c94bf,REJECTED,rep_4fd63151,SALES_REP,2026-02-24 04:00:05.601026,{}
evt_b31c9a69,quote_2f4006c8,QUOTE_CREATED,rep_e08a1589,SALES_REP,2026-02-17 05:10:05.601026,{}
evt_cd0d3c9c,quote_2f4006c8,PRODUCT_ADDED,rep_e08a1589,SALES_REP,2026-02-17 05:33:05.601026,{}
evt_2d56eaea,quote_2f4006c8,DISCOUNT_APPLIED,rep_e08a1589,SALES_REP,2026-02-17 06:23:05.601026,{}
evt_8bf78c0b,quote_2f4006c8,QUOTE_SENT,rep_e08a1589,SALES_REP,2026-02-17 09:23:05.601026,{}
evt_5b54b8a8,quote_2f4006c8,CUSTOMER_VIEWED,rep_e08a1589,SALES_REP,2026-02-20 09:23:05.601026,{}
evt_df28327b,quote_2f4006c8,ORDER_CONFIRMED,rep_e08a1589,SALES_REP,2026-02-27 09:23:05.601026,{}
evt_f0dfbea8,quote_d954234e,QUOTE_CREATED,rep_26645e7c,SALES_REP,2025-09-12 03:10:05.601026,{}
evt_457fc9c7,quote_d954234e,PRODUCT_ADDED,rep_26645e7c,SALES_REP,2025-09-12 04:09:05.601026,{}
evt_db58ca71,quote_d954234e,DISCOUNT_APPLIED,rep_26645e7c,SALES_REP,2025-09-12 04:34:05.601026,{}
evt_99c74fcb,quote_d954234e,QUOTE_SENT,rep_26645e7c,SALES_REP,2025-09-12 14:34:05.601026,{}
evt_890e6155,quote_d954234e,CUSTOMER_VIEWED,rep_26645e7c,SALES_REP,2025-09-16 14:34:05.601026,{}
evt_8d4015fa,quote_d954234e,ORDER_CONFIRMED,rep_26645e7c,SALES_REP,2025-09-23 14:34:05.601026,{}
evt_ade99b6b,quote_828c3f98,QUOTE_CREATED,rep_d5902688,SALES_REP,2026-05-25 12:10:05.601026,{}
evt_4000ce41,quote_828c3f98,PRODUCT_ADDED,rep_d5902688,SALES_REP,2026-05-25 12:42:05.601026,{}
evt_bdcbd908,quote_828c3f98,DISCOUNT_APPLIED,rep_d5902688,SALES_REP,2026-05-25 12:57:05.601026,{}
evt_925b4426,quote_828c3f98,QUOTE_SENT,rep_d5902688,SALES_REP,2026-05-26 10:57:05.601026,{}
evt_3df1fbad,quote_828c3f98,CUSTOMER_VIEWED,rep_d5902688,SALES_REP,2026-05-29 10:57:05.601026,{}
evt_5ba0f8de,quote_828c3f98,REJECTED,rep_d5902688,SALES_REP,2026-06-03 10:57:05.601026,{}
evt_ec1d2f05,quote_7c757b95,QUOTE_CREATED,rep_221b7f39,SALES_REP,2025-11-19 20:10:05.601026,{}
evt_9085bf50,quote_7c757b95,PRODUCT_ADDED,rep_221b7f39,SALES_REP,2025-11-19 20:37:05.601026,{}
evt_82495b29,quote_7c757b95,DISCOUNT_APPLIED,rep_221b7f39,SALES_REP,2025-11-19 20:58:05.601026,{}
evt_c9581274,quote_7c757b95,QUOTE_SENT,rep_221b7f39,SALES_REP,2025-11-20 00:58:05.601026,{}
evt_047c8d58,quote_7c757b95,CUSTOMER_VIEWED,rep_221b7f39,SALES_REP,2025-11-25 00:58:05.601026,{}
evt_926063d3,quote_7c757b95,COUNTER_OFFER,rep_221b7f39,SALES_REP,2025-11-27 00:58:05.601026,{}
evt_3b30894d,quote_7c757b95,QUOTE_REVISED,rep_221b7f39,SALES_REP,2025-11-28 00:58:05.601026,{}
evt_b359cd2e,quote_7c757b95,ORDER_CONFIRMED,rep_221b7f39,SALES_REP,2025-11-30 00:58:05.601026,{}
evt_b40e4da6,quote_900b93d4,QUOTE_CREATED,rep_e08a1589,SALES_REP,2026-03-13 09:10:05.601026,{}
