quote_item_id,quotation_id,product_id,quantity,original_price,discount_percentage,discount_amount,final_price,cost_price,margin_amount
qi_32dc669b,quote_30e7d30b,prod_be2be7f1,8,126.81,12.7,128.8,885.68,96.34,114.96
qi_ccd96e53,quote_30e7d30b,prod_1a600b85,3,467.29,9.2,128.96,1272.91,370.35,161.86
qi_ff00c905,quote_30e7d30b,prod_2a053ba0,1,118.08,11.38,13.43,104.65,92.98,11.67
qi_9550f76a,quote_73bb6921,prod_761255b4,1,377.23,12.95,48.86,328.37,238.42,89.95
qi_e76e05fa,quote_d8694d10,prod_035d78fc,4,708.07,12.36,350.01,2482.27,390.29,921.11
qi_97f241a9,quote_d8694d10,prod_7afc80e5,1,500.07,19.93,99.66,400.41,298.76,101.65
qi_fb25eabc,quote_528a9925,prod_5aea0ff9,9,535.04,11.01,530.09,4285.27,354.15,1097.92
qi_ed1ddd0b,quote_526a379b,prod_24ab3fd0,10,528.46,16.5,872.03,4412.57,335.31,1059.47
qi_713aaf91,quote_bf582f3b,prod_971152aa,2,452.14,14.86,134.41,769.87,304.85,160.17
qi_4af3bd7e,quote_68e84215,prod_566c0f49,7,542.11,11.45,434.4,3360.37,424.39,389.64
qi_daff4d0b,quote_68e84215,prod_971152aa,5,452.14,11.2,253.27,2007.43,304.85,483.18
qi_f51c4fb9,quote_68e84215,prod_2a053ba0,1,118.08,14.67,17.32,100.76,92.98,7.78
qi_2e1da8a6,quote_52e572be,prod_7a535b91,8,941.21,13.13,988.75,6540.93,552.83,2118.29
qi_4216dfdf,quote_db0ab351,prod_71507ccd,6,557.35,11.88,397.27,2946.83,361.29,779.09
qi_6d39b69e,quote_db0ab351,prod_1a600b85,2,467.29,9.48,88.59,845.99,370.35,105.29
qi_fd6e9c32,quote_db0ab351,prod_2a053ba0,1,118.08,15.39,18.17,99.91,92.98,6.93
qi_ce48cb6d,quote_fe6bf0b5,prod_587805bf,1,620.3,13.15,81.54,538.76,395.64,143.12
qi_ab889ee9,quote_fe6bf0b5,prod_039421d7,2,221.39,8.34,36.94,405.84,117.98,169.88
qi_48d34f96,quote_fe6bf0b5,prod_2a053ba0,1,118.08,11.9,14.05,104.03,92.98,11.05
qi_3d5ad83c,quote_20b21eab,prod_2af333ea,4,445.79,20.07,357.92,1425.24,329.4,107.64
qi_374e53b0,quote_9d6635a1,prod_566c0f49,4,542.11,12.81,277.85,1890.59,424.39,193.03
qi_9abd90d1,quote_a1caa373,prod_b2f3a8f7,6,101.33,11.91,72.42,535.56,55.14,204.72
qi_7cbf447c,quote_3c219607,prod_582de9a4,7,584.53,11.75,480.83,3610.88,295.15,1544.83
qi_f9d56ccf,quote_4957c99c,prod_587805bf,1,620.3,14.63,90.75,529.55,395.64,133.91
qi_ed981560,quote_18c20856,prod_cb6fc0eb,1,623.98,13.25,82.68,541.3,498.78,42.52
qi_1c786529,quote_dc32a2e7,prod_aa9c466e,2,192.86,4.75,18.34,367.38,127.52,112.34
qi_6daafc50,quote_2242fb06,prod_4e0ad55a,10,394.43,6.23,245.65,3698.65,300.07,697.95
qi_bfb5dccb,quote_2242fb06,prod_971152aa,2,452.14,9.9,89.53,814.75,304.85,205.05
qi_b1132f7c,quote_3a0859c3,prod_b9a67276,7,132.34,15.38,142.51,783.87,72.74,274.69
qi_4b193d9f,quote_3a0859c3,prod_b572f27a,3,234.88,12.08,85.15,619.49,172.85,100.94
qi_746a1237,quote_3a0859c3,prod_2a053ba0,1,118.08,6.82,8.05,110.03,92.98,17.05
qi_9d2e84e9,quote_43755238,prod_67da2a8c,5,502.85,9.95,250.19,2264.06,390.19,313.11
qi_d7d2ce5b,quote_61d5236d,prod_2af333ea,9,445.79,48.98,1964.96,2047.15,329.4,-917.45
qi_e5789c89,quote_2d18eba7,prod_c5ca2c8c,8,432.9,13.57,469.79,2993.41,232.13,1136.37
qi_d5c1dff5,quote_76b2b41b,prod_971152aa,8,452.14,13.97,505.37,3111.75,304.85,672.95
qi_18e7995d,quote_b3e80871,prod_67da2a8c,3,502.85,6.6,99.63,1408.92,390.19,238.35
qi_1dfc8361,quote_19bf673c,prod_566c0f49,6,542.11,10.72,348.69,2903.97,424.39,357.63
qi_53ce9963,quote_19bf673c,prod_67da2a8c,5,502.85,10.92,274.47,2239.78,390.19,288.83
qi_4dae0144,quote_19bf673c,prod_2a053ba0,1,118.08,12.8,15.11,102.97,92.98,9.99
qi_100d9a55,quote_b1716ecc,prod_951860a3,10,342.18,11.27,385.47,3036.33,221.24,823.93
qi_53ba1766,quote_6017393f,prod_3bcbd935,5,412.02,11.51,237.06,1823.04,239.32,626.44
qi_225e03d9,quote_d440cd0c,prod_971152aa,5,452.14,15.57,352.04,1908.66,304.85,384.41
qi_c8dac452,quote_c378db0e,prod_6bb9d589,9,257.04,8.05,186.28,2127.08,173.89,562.07
qi_10bac89a,quote_3f830bcf,prod_770c0c43,5,304.47,11.44,174.18,1348.17,153.4,581.17
qi_8cba28b0,quote_329ee2d4,prod_582de9a4,7,584.53,11.89,486.46,3605.25,295.15,1539.2
qi_3861d936,quote_9ab361ea,prod_cb6fc0eb,1,623.98,10.5,65.51,558.47,498.78,59.69
qi_b845281d,quote_ba7d305f,prod_71507ccd,8,557.35,14.25,635.59,3823.21,361.29,932.89
qi_9fffcb2e,quote_ba7d305f,prod_761255b4,2,377.23,14.2,107.14,647.32,238.42,170.48
qi_9d5181b2,quote_ba7d305f,prod_2a053ba0,1,118.08,12.32,14.55,103.53,92.98,10.55
qi_09020e93,quote_ba7d305f,prod_be2be7f1,1,126.81,13.01,16.5,110.31,96.34,13.97
qi_c5ccbf48,quote_5870f534,prod_b572f27a,10,234.88,10.57,248.35,2100.45,172.85,371.95
qi_bbf49eb2,quote_668f49e6,prod_8713c712,1,1310.68,13.14,172.21,1138.47,955.46,183.01
qi_af7234a7,quote_9e605244,prod_b572f27a,9,234.88,11.94,252.33,1861.59,172.85,305.94
qi_7702cbdc,quote_f80c2b39,prod_53e1d316,6,258.72,21.49,333.59,1218.73,134.87,409.51
qi_651dcce5,quote_6d95b0e1,prod_2a053ba0,9,118.08,10.75,114.22,948.5,92.98,111.68
qi_efb12045,quote_86338960,prod_de12acd0,6,335.68,14.73,296.72,1717.36,228.3,347.56
qi_d4d6dd79,quote_9429b0b1,prod_86baf995,2,53.08,11.82,12.55,93.61,37.74,18.13
qi_9b12d756,quote_ae27469a,prod_587805bf,2,620.3,13.56,168.22,1072.38,395.64,281.1
qi_836f6f90,quote_ae27469a,prod_aa9c466e,1,192.86,13.53,26.09,166.77,127.52,39.25
qi_e023af0e,quote_938444ca,prod_951860a3,1,342.18,11.23,38.41,303.77,221.24,82.53
qi_367fa3a3,quote_36c2ee4f,prod_308881b9,3,1352.19,8.91,361.49,3695.08,763.26,1405.3
qi_43360663,quote_0eb4ae9f,prod_cb6fc0eb,6,623.98,10.52,394.0,3349.88,498.78,357.2
qi_507961cc,quote_c9bd3150,prod_aa9c466e,8,192.86,8.56,132.06,1410.82,127.52,390.66
qi_bf274519,quote_167215c8,prod_308881b9,3,1352.19,10.38,421.21,3635.36,763.26,1345.58
qi_8a126628,quote_167215c8,prod_7afc80e5,3,500.07,8.32,124.87,1375.34,298.76,479.06
qi_adce0726,quote_167215c8,prod_2a053ba0,1,118.08,11.13,13.14,104.94,92.98,11.96
qi_82468bfd,quote_167215c8,prod_b9a67276,1,132.34,14.7,19.45,112.89,72.74,40.15
qi_b0f6a28c,quote_e037ae7e,prod_e1bddf73,8,561.12,9.8,440.04,4048.92,422.73,667.08
qi_42fb7b97,quote_e037ae7e,prod_67da2a8c,4,502.85,4.9,98.5,1912.9,390.19,352.14
qi_b305b9b2,quote_e037ae7e,prod_2a053ba0,1,118.08,8.78,10.37,107.71,92.98,14.73
qi_e8c0418f,quote_780e2e27,prod_be2be7f1,10,126.81,5.66,71.72,1196.38,96.34,232.98
qi_6a0758d2,quote_780e2e27,prod_67da2a8c,3,502.85,3.4,51.34,1457.21,390.19,286.64
qi_f1546f81,quote_780e2e27,prod_53e1d316,1,258.72,11.32,29.29,229.43,134.87,94.56
qi_28b1d4ff,quote_65c2466d,prod_ff879477,9,508.47,8.49,388.7,4187.53,374.73,814.96
qi_17564b26,quote_60784094,prod_71507ccd,7,557.35,10.73,418.68,3482.77,361.29,953.74
qi_01a5cb9f,quote_60784094,prod_b572f27a,5,234.88,8.31,97.57,1076.83,172.85,212.58
qi_deaff9bc,quote_c9f293ee,prod_be2be7f1,10,126.81,9.33,118.35,1149.75,96.34,186.35
qi_17dcf732,quote_c9f293ee,prod_039421d7,3,221.39,6.56,43.56,620.61,117.98,266.67
qi_a9fa6ac8,quote_c9f293ee,prod_2a053ba0,1,118.08,9.66,11.4,106.68,92.98,13.7
qi_3761de0e,quote_c9f293ee,prod_09b423f4,1,194.09,11.9,23.1,170.99,140.65,30.34
qi_dca76b1d,quote_0c34717d,prod_770c0c43,7,304.47,10.42,222.15,1909.14,153.4,835.34
qi_511c34ff,quote_9565a487,prod_ff879477,6,508.47,7.92,241.76,2809.06,374.73,560.68
qi_8d96b786,quote_05851d5d,prod_c5ca2c8c,7,432.9,43.56,1319.86,1710.44,232.13,85.53
qi_cafe50aa,quote_05434570,prod_09b423f4,4,194.09,7.87,61.08,715.28,140.65,152.68
qi_533cd8a2,quote_59e6aaa9,prod_2a053ba0,8,118.08,10.99,103.84,840.8,92.98,96.96
qi_251cebe4,quote_417d5077,prod_bfb5489d,10,159.47,17.85,284.68,1310.02,108.64,223.62
qi_e2dd8c31,quote_2e5f5cb5,prod_582de9a4,1,584.53,13.97,81.67,502.86,295.15,207.71
qi_1d3f8db7,quote_baf883fe,prod_2af333ea,5,445.79,15.81,352.37,1876.58,329.4,229.58
qi_b9644f36,quote_828aa1df,prod_bcde7343,5,103.88,12.31,63.94,455.46,76.74,71.76
qi_4eeef943,quote_a4ae887c,prod_53e1d316,9,258.72,37.64,876.43,1452.05,134.87,238.22
qi_e2b35e60,quote_630e6517,prod_cb6fc0eb,7,623.98,11.93,521.01,3846.85,498.78,355.39
qi_13c949cc,quote_2e343574,prod_fe300255,4,544.27,13.99,304.52,1872.56,378.97,356.68
qi_f9b14500,quote_2e343574,prod_2a053ba0,1,118.08,13.75,16.23,101.85,92.98,8.87
qi_b8d7101d,quote_2e343574,prod_be2be7f1,1,126.81,11.47,14.55,112.26,96.34,15.92
qi_15997442,quote_0ad7f529,prod_704502ed,4,563.8,7.97,179.76,2075.44,439.3,318.24
qi_3e574953,quote_f0522692,prod_bcde7343,8,103.88,15.4,128.0,703.04,76.74,89.12
qi_d81a2c3d,quote_90aa1f18,prod_7a535b91,7,941.21,10.38,684.17,5904.3,552.83,2034.49
qi_f97e4318,quote_235c293f,prod_6bb9d589,9,257.04,7.96,184.07,2129.29,173.89,564.28
qi_e53f7b46,quote_52d19ea3,prod_86baf995,1,53.08,8.66,4.6,48.48,37.74,10.74
qi_c2003bfa,quote_3d96d1d5,prod_fe300255,3,544.27,7.33,119.71,1513.1,378.97,376.19
qi_7280ce09,quote_3d96d1d5,prod_5aea0ff9,3,535.04,12.48,200.33,1404.79,354.15,342.34
qi_864e5121,quote_3d96d1d5,prod_b9a67276,1,132.34,10.94,14.47,117.87,72.74,45.13
qi_2e4aefe9,quote_8c41e4ce,prod_cb6fc0eb,6,623.98,8.25,308.81,3435.07,498.78,442.39
qi_3fe250f5,quote_564eb3f9,prod_7afc80e5,5,500.07,15.28,382.08,2118.27,298.76,624.47
qi_88bc7e05,quote_e4d42c0c,prod_2af333ea,3,445.79,10.1,135.06,1202.31,329.4,214.11
qi_eabbd2ec,quote_2e32c90e,prod_de12acd0,7,335.68,9.86,231.61,2118.15,228.3,520.05
qi_836b8256,quote_b14cb7c2,prod_bcde7343,8,103.88,12.99,107.95,723.09,76.74,109.17
qi_5f02d456,quote_b6521adf,prod_71507ccd,7,557.35,6.52,254.57,3646.88,361.29,1117.85
qi_fbf24ec6,quote_b6521adf,prod_67da2a8c,5,502.85,11.57,291.02,2223.23,390.19,272.28
qi_cea0c7f4,quote_b6521adf,prod_2a053ba0,1,118.08,15.34,18.12,99.96,92.98,6.98
qi_bbea9090,quote_b6521adf,prod_5d2d5599,1,99.34,7.37,7.32,92.02,56.01,36.01
qi_1f89274d,quote_0dbcc4c0,prod_09b423f4,5,194.09,10.11,98.14,872.31,140.65,169.06
qi_5f75ac29,quote_5381019e,prod_587805bf,8,620.3,9.46,469.59,4492.81,395.64,1327.69
qi_2a10b1c7,quote_5381019e,prod_761255b4,4,377.23,7.8,117.76,1391.16,238.42,437.48
qi_21c1e27c,quote_5381019e,prod_2a053ba0,1,118.08,10.59,12.5,105.58,92.98,12.6
qi_aef053dd,quote_5381019e,prod_09b423f4,1,194.09,6.81,13.22,180.87,140.65,40.22
qi_05b1d447,quote_f032df93,prod_b2f3a8f7,9,101.33,8.29,75.57,836.4,55.14,340.14
qi_424df37a,quote_31bad0b7,prod_3bcbd935,7,412.02,11.72,337.96,2546.18,239.32,870.94
qi_365509c6,quote_85978745,prod_582de9a4,10,584.53,14.2,829.92,5015.38,295.15,2063.88
qi_cac836f5,quote_111337f3,prod_e1bddf73,2,561.12,15.77,177.02,945.22,422.73,99.76
qi_290194e5,quote_111337f3,prod_7afc80e5,2,500.07,18.44,184.39,815.75,298.76,218.23
qi_52fb8f65,quote_111337f3,prod_2a053ba0,1,118.08,14.07,16.62,101.46,92.98,8.48
qi_ad3bf601,quote_111337f3,prod_770c0c43,1,304.47,14.18,43.17,261.3,153.4,107.9
qi_850930dc,quote_d461485d,prod_b9a67276,4,132.34,12.04,63.76,465.6,72.74,174.64
qi_b0a6275d,quote_d461485d,prod_c5ca2c8c,4,432.9,13.15,227.68,1503.92,232.13,575.4
qi_7b3a1316,quote_d461485d,prod_2a053ba0,1,118.08,8.39,9.91,108.17,92.98,15.19
qi_fc3fdff5,quote_d461485d,prod_b9a67276,1,132.34,13.95,18.46,113.88,72.74,41.14
qi_fd9a09fb,quote_abb386ac,prod_5aea0ff9,3,535.04,10.59,170.03,1435.09,354.15,372.64
qi_bf330dd0,quote_79e57f43,prod_71507ccd,4,557.35,15.21,339.04,1890.36,361.29,445.2
qi_e4feee6e,quote_79e57f43,prod_039421d7,5,221.39,10.59,117.27,989.68,117.98,399.78
qi_84eb9f57,quote_79e57f43,prod_2a053ba0,1,118.08,8.05,9.5,108.58,92.98,15.6
qi_a9cf5d21,quote_a52dc623,prod_fe300255,8,544.27,39.46,1718.36,2635.8,378.97,-395.96
qi_e81696eb,quote_a52dc623,prod_67da2a8c,4,502.85,43.81,881.16,1130.24,390.19,-430.52
qi_ef6d19be,quote_a52dc623,prod_2a053ba0,1,118.08,41.82,49.39,68.69,92.98,-24.29
qi_4b059dff,quote_d5912b10,prod_aa9c466e,3,192.86,13.55,78.39,500.19,127.52,117.63
qi_1fc9d370,quote_8c653cc1,prod_5d2d5599,6,99.34,6.91,41.16,554.88,56.01,218.82
qi_c849a0ae,quote_8c653cc1,prod_c5ca2c8c,3,432.9,8.41,109.25,1189.45,232.13,493.06
qi_45118084,quote_8c653cc1,prod_2a053ba0,1,118.08,11.86,14.0,104.08,92.98,11.1
qi_c750b858,quote_8c653cc1,prod_53e1d316,1,258.72,13.39,34.64,224.08,134.87,89.21
qi_662583c0,quote_be0fa530,prod_71507ccd,8,557.35,15.18,676.96,3781.84,361.29,891.52
qi_70b74a6a,quote_be0fa530,prod_c5ca2c8c,1,432.9,11.31,48.96,383.94,232.13,151.81
qi_53149016,quote_be0fa530,prod_2a053ba0,1,118.08,10.11,11.94,106.14,92.98,13.16
qi_3b30b2ca,quote_5dc60930,prod_09b423f4,7,194.09,10.36,140.76,1217.87,140.65,233.32
qi_2e3e8c29,quote_9a052952,prod_582de9a4,10,584.53,9.23,539.4,5305.9,295.15,2354.4
qi_69876d5c,quote_8274b496,prod_53e1d316,7,258.72,7.99,144.78,1666.26,134.87,722.17
qi_a9f1e9b4,quote_f2a42e29,prod_7afc80e5,8,500.07,8.55,342.07,3658.49,298.76,1268.41
qi_3c8827d3,quote_796467ac,prod_704502ed,6,563.8,14.72,498.01,2884.79,439.3,248.99
qi_a588d880,quote_bc69f4f3,prod_54709729,1,876.27,13.67,119.82,756.45,477.91,278.54
qi_159807c3,quote_bc69f4f3,prod_039421d7,3,221.39,16.14,107.21,556.96,117.98,203.02
qi_b5f15469,quote_bc69f4f3,prod_5d2d5599,1,99.34,18.05,17.93,81.41,56.01,25.4
qi_e97b3b54,quote_f0b5f26e,prod_de12acd0,9,335.68,8.62,260.52,2760.6,228.3,705.9
qi_7a1bcc2c,quote_7de6c1a0,prod_308881b9,9,1352.19,9.48,1153.95,11015.76,763.26,4146.42
qi_5ae7cfec,quote_7de6c1a0,prod_b572f27a,2,234.88,12.65,59.43,410.33,172.85,64.63
qi_83011f89,quote_3c20acc6,prod_7a535b91,1,941.21,12.4,116.72,824.49,552.83,271.66
qi_0c3f0a99,quote_2c92ef8d,prod_09b423f4,7,194.09,10.54,143.17,1215.46,140.65,230.91
qi_e71f3e9e,quote_30e04d03,prod_c5ca2c8c,7,432.9,14.13,428.19,2602.11,232.13,977.2
qi_63e443fe,quote_7121056b,prod_71507ccd,6,557.35,12.33,412.36,2931.74,361.29,764.0
qi_45efcabe,quote_7121056b,prod_2a053ba0,1,118.08,11.48,13.56,104.52,92.98,11.54
qi_fdd88f65,quote_157fac2d,prod_64c08afc,7,239.23,10.78,180.56,1494.05,131.55,573.2
qi_f557b20e,quote_cbff89d9,prod_ff879477,10,508.47,9.92,504.57,4580.13,374.73,832.83
qi_615494ae,quote_c207012e,prod_8713c712,1,1310.68,13.52,177.18,1133.5,955.46,178.04
qi_c7857fc0,quote_d235e579,prod_81feaa25,10,674.35,12.32,830.47,5913.03,337.49,2538.13
qi_1bf046ee,quote_d235e579,prod_c5ca2c8c,5,432.9,1.45,31.48,2133.02,232.13,972.37
qi_e56acf5c,quote_d235e579,prod_5d2d5599,1,99.34,13.45,13.36,85.98,56.01,29.97
qi_3446aa75,quote_e2628d6b,prod_2a053ba0,7,118.08,4.78,39.52,787.04,92.98,136.18
qi_5ea08d27,quote_2920e374,prod_4e0ad55a,3,394.43,6.12,72.37,1110.92,300.07,210.71
qi_c5b90062,quote_bbe423d8,prod_4f0226fb,10,126.37,13.48,170.38,1093.32,80.07,292.62
qi_d56e455f,quote_bbe423d8,prod_1a600b85,2,467.29,5.33,49.83,884.75,370.35,144.05
qi_c2650238,quote_bbe423d8,prod_2a053ba0,1,118.08,9.18,10.84,107.24,92.98,14.26
qi_60e3d1c1,quote_d51f3ff8,prod_587805bf,7,620.3,10.23,444.22,3897.88,395.64,1128.4
qi_af60d754,quote_d51f3ff8,prod_039421d7,5,221.39,6.15,68.09,1038.86,117.98,448.96
qi_0cb5573d,quote_b55d8955,prod_971152aa,7,452.14,14.22,450.13,2714.85,304.85,580.9
qi_bd25ad62,quote_28bfa5be,prod_5d2d5599,9,99.34,13.7,122.5,771.56,56.01,267.47
qi_a541a62e,quote_28bfa5be,prod_aa9c466e,5,192.86,14.5,139.85,824.45,127.52,186.85
qi_bf48e7ec,quote_a330c5e1,prod_587805bf,8,620.3,12.55,622.81,4339.59,395.64,1174.47
qi_0a37cbee,quote_a330c5e1,prod_2a053ba0,1,118.08,12.54,14.81,103.27,92.98,10.29
qi_6cee9232,quote_a330c5e1,prod_bfb5489d,1,159.47,13.67,21.8,137.67,108.64,29.03
qi_80d23cf9,quote_9060e342,prod_2af333ea,3,445.79,11.15,149.06,1188.31,329.4,200.11
qi_4b7719af,quote_e6617b5b,prod_c5ca2c8c,5,432.9,11.29,244.37,1920.13,232.13,759.48
qi_c2df34ba,quote_17685702,prod_c5ca2c8c,8,432.9,9.22,319.41,3143.79,232.13,1286.75
qi_5b8deca3,quote_1393c28f,prod_2af333ea,8,445.79,9.41,335.62,3230.7,329.4,595.5
qi_bf16c6cc,quote_4aae1aa5,prod_5d2d5599,5,99.34,12.18,60.51,436.19,56.01,156.14
qi_73201275,quote_4aae1aa5,prod_67da2a8c,1,502.85,10.16,51.07,451.78,390.19,61.59
qi_73810cb6,quote_4aae1aa5,prod_2a053ba0,1,118.08,12.2,14.4,103.68,92.98,10.7
qi_2ea77afb,quote_4aae1aa5,prod_be2be7f1,1,126.81,9.76,12.37,114.44,96.34,18.1
qi_4b0cc119,quote_e26b2ebc,prod_86baf995,9,53.08,8.23,39.33,438.39,37.74,98.73
qi_7b112833,quote_dc1e2191,prod_4e0ad55a,10,394.43,15.03,592.74,3351.56,300.07,350.86
qi_431d1523,quote_dc1e2191,prod_67da2a8c,1,502.85,17.75,89.25,413.6,390.19,23.41
qi_5cf8a3de,quote_dc1e2191,prod_bfb5489d,1,159.47,16.04,25.58,133.89,108.64,25.25
qi_7332b7f4,quote_70280f77,prod_770c0c43,7,304.47,6.7,142.74,1988.55,153.4,914.75
qi_e7152322,quote_d499796c,prod_3cf36411,6,100.55,23.81,143.67,459.63,76.96,-2.13
qi_92aac55e,quote_24f2356c,prod_53e1d316,10,258.72,7.18,185.88,2401.32,134.87,1052.62
qi_bd796edb,quote_5eafe724,prod_86baf995,2,53.08,14.93,15.85,90.31,37.74,14.83
qi_cbc68066,quote_c7d024a1,prod_704502ed,9,563.8,10.83,549.52,4524.68,439.3,570.98
qi_31aa2252,quote_c7d024a1,prod_2a053ba0,1,118.08,8.05,9.5,108.58,92.98,15.6
qi_5bd41e33,quote_ff072c86,prod_4f0226fb,9,126.37,12.43,141.35,995.98,80.07,275.35
qi_0b3f36a0,quote_ff072c86,prod_be2be7f1,1,126.81,13.65,17.31,109.5,96.34,13.16
qi_232c4df0,quote_c2c812ca,prod_b572f27a,4,234.88,12.91,121.27,818.25,172.85,126.85
qi_799fd30a,quote_dd3189a4,prod_ad64d881,6,2529.7,16.01,2430.06,12748.14,1372.17,4515.12
qi_ee296a94,quote_ed4f739b,prod_5d2d5599,8,99.34,8.65,68.77,725.95,56.01,277.87
qi_493c0230,quote_9814c182,prod_5d2d5599,7,99.34,10.2,70.95,624.43,56.01,232.36
qi_59c24fcd,quote_9814c182,prod_aa9c466e,5,192.86,13.32,128.41,835.89,127.52,198.29
qi_734e4451,quote_9814c182,prod_2a053ba0,1,118.08,13.56,16.01,102.07,92.98,9.09
qi_1ca06d7a,quote_bdb1adbb,prod_7afc80e5,2,500.07,11.73,117.33,882.81,298.76,285.29
qi_67beb2c1,quote_3feee5b0,prod_770c0c43,7,304.47,14.89,317.42,1813.87,153.4,740.07
qi_db83de43,quote_8c23f77e,prod_71507ccd,10,557.35,13.02,725.41,4848.09,361.29,1235.19
qi_201db23d,quote_8c23f77e,prod_971152aa,1,452.14,9.24,41.79,410.35,304.85,105.5
qi_222180a3,quote_517c758a,prod_b572f27a,6,234.88,14.84,209.15,1200.13,172.85,163.03
qi_a402d99a,quote_c8c752c8,prod_64c08afc,3,239.23,14.36,103.06,614.63,131.55,219.98
qi_ab82f741,quote_adde2f70,prod_aa9c466e,6,192.86,16.57,191.72,965.44,127.52,200.32
qi_09b04f95,quote_4f56134e,prod_7afc80e5,4,500.07,9.32,186.37,1813.91,298.76,618.87
qi_b0dea8aa,quote_d5b0a6b0,prod_bfb5489d,2,159.47,9.11,29.05,289.89,108.64,72.61
qi_22bb8118,quote_390c8793,prod_4f0226fb,3,126.37,19.13,72.51,306.6,80.07,66.39
qi_5d1ba975,quote_06f964a3,prod_81feaa25,3,674.35,9.48,191.8,1831.25,337.49,818.78
qi_dc1ffb2d,quote_06f964a3,prod_aa9c466e,3,192.86,10.05,58.13,520.45,127.52,137.89
qi_05066d12,quote_9cb73342,prod_4f0226fb,9,126.37,6.17,70.13,1067.2,80.07,346.57
qi_02b22c90,quote_9cb73342,prod_761255b4,4,377.23,5.07,76.48,1432.44,238.42,478.76
qi_4a945b6e,quote_9cb73342,prod_2a053ba0,1,118.08,7.34,8.67,109.41,92.98,16.43
qi_2b1195df,quote_21f53b55,prod_be2be7f1,10,126.81,14.66,185.87,1082.23,96.34,118.83
qi_2b7d45cf,quote_21f53b55,prod_971152aa,3,452.14,8.08,109.64,1246.78,304.85,332.23
qi_21cd2129,quote_21f53b55,prod_53e1d316,1,258.72,6.03,15.6,243.12,134.87,108.25
qi_2f375d07,quote_a5565cb6,prod_67da2a8c,8,502.85,10.51,422.76,3600.04,390.19,478.52
qi_9d12fa1e,quote_84e41ab8,prod_53e1d316,4,258.72,7.9,81.75,953.13,134.87,413.65
qi_2b2b39db,quote_8acdae71,prod_7a535b91,5,941.21,6.25,294.26,4411.79,552.83,1647.64
qi_3b440357,quote_10708daf,prod_e1bddf73,7,561.12,7.95,312.3,3615.54,422.73,656.43
qi_34a9ce93,quote_10708daf,prod_5d2d5599,1,99.34,2.5,2.49,96.85,56.01,40.84
qi_78c7059f,quote_9fc684c6,prod_7afc80e5,7,500.07,19.87,695.65,2804.84,298.76,713.52
qi_a8e24587,quote_40707fe5,prod_64c08afc,4,239.23,8.83,84.51,872.41,131.55,346.21
qi_1d1cb6f0,quote_eabdbfa8,prod_7afc80e5,8,500.07,5.06,202.58,3797.98,298.76,1407.9
qi_3e1b7a23,quote_e281129d,prod_b572f27a,7,234.88,17.15,282.02,1362.14,172.85,152.19
qi_4967dc80,quote_3723d1e1,prod_3bcbd935,3,412.02,16.69,206.32,1029.74,239.32,311.78
qi_5d7ff06d,quote_9a1e9ea6,prod_3cf36411,8,100.55,12.28,98.75,705.65,76.96,89.97
qi_ed9d915a,quote_f4e19a94,prod_8713c712,8,1310.68,13.84,1451.56,9033.88,955.46,1390.2
qi_61361e29,quote_34fbe5ad,prod_67da2a8c,7,502.85,10.74,377.98,3141.97,390.19,410.64
qi_76c57ab5,quote_db80d141,prod_f24c5a18,2,341.75,9.16,62.59,620.91,205.73,209.45
qi_b101114e,quote_782d1a2e,prod_039421d7,9,221.39,7.03,140.16,1852.35,117.98,790.53
qi_77e7c9b6,quote_9eeca37f,prod_3bcbd935,3,412.02,39.91,493.27,742.79,239.32,24.83
qi_dd11168f,quote_744b25b0,prod_6bb9d589,2,257.04,6.69,34.39,479.69,173.89,131.91
qi_c42ab2bc,quote_425d310a,prod_de12acd0,1,335.68,17.54,58.89,276.79,228.3,48.49
qi_5c1fb38b,quote_ef6fd6c0,prod_7afc80e5,2,500.07,12.32,123.21,876.93,298.76,279.41
qi_4979cde9,quote_5a003b4f,prod_f24c5a18,3,341.75,9.6,98.4,926.85,205.73,309.66
qi_d72b1cf5,quote_dc7d1837,prod_e1bddf73,7,561.12,12.52,491.86,3435.98,422.73,476.87
qi_13517101,quote_dc7d1837,prod_7afc80e5,1,500.07,13.32,66.59,433.48,298.76,134.72
qi_283c6475,quote_dc7d1837,prod_2a053ba0,1,118.08,9.0,10.62,107.46,92.98,14.48
qi_3dc204f2,quote_dc7d1837,prod_09b423f4,1,194.09,11.2,21.73,172.36,140.65,31.71
qi_485381c5,quote_408e4f8d,prod_308881b9,10,1352.19,10.96,1481.91,12039.99,763.26,4407.39
qi_1cd4fc15,quote_408e4f8d,prod_c5ca2c8c,2,432.9,14.19,122.88,742.92,232.13,278.66
qi_899bcf3e,quote_408e4f8d,prod_2a053ba0,1,118.08,9.77,11.54,106.54,92.98,13.56
qi_e2ca2725,quote_46c09d50,prod_b9a67276,10,132.34,10.38,137.31,1186.09,72.74,458.69
qi_dabe7d44,quote_46c09d50,prod_2a053ba0,1,118.08,8.71,10.29,107.79,92.98,14.81
qi_dce68dea,quote_103fcaf4,prod_7afc80e5,3,500.07,13.62,204.31,1295.9,298.76,399.62
qi_5ef29aa9,quote_68044dde,prod_951860a3,1,342.18,11.15,38.16,304.02,221.24,82.78
qi_b98a54a9,quote_f608d1f9,prod_2a053ba0,6,118.08,11.5,81.47,627.01,92.98,69.13
